data_type,n_points,dimension,iteration,cost,error,normalized_error
student_t,5000,75,1,65.36803875047178,84.23335926387554,1.1231114568516736
student_t,5000,75,2,60.14794700303227,73.98782817741497,0.9865043756988661
student_t,5000,75,3,46.448244650841396,40.500468820381485,0.5400062509384197
student_t,5000,75,4,41.23351093473799,25.45459778644462,0.3393946371525949
student_t,5000,75,5,38.86456970687916,11.569299345261804,0.1542573246034907
student_t,5000,75,6,37.93200509851197,11.983188031329492,0.15977584041772652
student_t,5000,75,7,37.689390066204346,12.11964011840273,0.16159520157870302
student_t,5000,75,8,37.55755556533792,12.7268059392285,0.16969074585637997
student_t,5000,75,9,37.50865513068226,12.973116461464956,0.17297488615286605
student_t,5000,75,10,37.48977253973897,13.283566506068478,0.17711422008091302
student_t,5000,75,11,37.44874294378537,13.252678714590347,0.1767023828612046
student_t,5000,75,12,37.44096129614055,13.46819649699342,0.17957595329324555
student_t,5000,75,13,37.43307829098715,13.48119286395131,0.17974923818601743
student_t,5000,75,14,37.43203385593092,13.573619432022403,0.18098159242696532
student_t,5000,75,15,37.42897767530804,13.575931031323844,0.18101241375098454
student_t,5000,75,16,37.42678919644387,13.600056214205143,0.18133408285606853
student_t,5000,75,17,37.426326443311865,13.629448793033568,0.1817259839071142
student_t,5000,75,18,37.425724601415695,13.644704389300422,0.18192939185733892
student_t,5000,75,19,37.4249308645213,13.657550032587404,0.18210066710116535
student_t,5000,75,20,37.424414475635814,13.662106597270057,0.18216142129693405
student_t,5000,75,21,37.42428667213783,13.663625195340606,0.18218166927120805
student_t,5000,75,22,37.424254802940204,13.664009886875562,0.18218679849167413
student_t,5000,75,23,37.42424684075888,13.664106375614862,0.18218808500819814
student_t,5000,75,24,37.42424286094859,13.664154665375696,0.18218872887167592
student_t,5000,75,25,37.424240871363644,13.664178821606814,0.1821890509547575
student_t,5000,75,26,37.42424074701583,13.664180331645548,0.18218907108860727
student_t,5000,75,27,37.42424068484224,13.664181086676031,0.1821890811556804
student_t,5000,75,28,37.42424065375552,13.664181464194028,0.18218908618925367
student_t,5000,75,29,37.42424064598384,13.664181558573837,0.18218908744765114
student_t,5000,75,30,37.42424064209801,13.664181605763785,0.18218908807685044
student_t,5000,75,31,37.42424064015509,13.664181629358731,0.1821890883914497
student_t,5000,75,32,37.424240640094375,13.664181630096078,0.182189088401281
student_t,5000,75,33,37.42424064006401,13.664181630464748,0.1821890884061966
student_t,5000,75,34,37.424240640048836,13.664181630649106,0.1821890884086547
student_t,5000,75,35,37.42424064004504,13.66418163069518,0.18218908840926903
student_t,5000,75,36,37.424240640044566,13.664181630700941,0.18218908840934586
student_t,5000,75,37,37.42424064004433,13.664181630703832,0.1821890884093844
