data_type,n_points,dimension,iteration,cost,error,normalized_error
student_t,5000,12,1,8.483293868118176,3.257196833950858,0.2714330694959049
student_t,5000,12,2,7.562839817208666,1.0428919236036205,0.08690766030030173
student_t,5000,12,3,7.2954189677073815,0.4457914717738981,0.03714928931449151
student_t,5000,12,4,7.167431069942695,0.15083311248317355,0.012569426040264464
student_t,5000,12,5,7.163065379254887,0.10574527474122154,0.00881210622843513
student_t,5000,12,6,7.156610623056835,0.10835205298072688,0.009029337748393908
student_t,5000,12,7,7.156518682599251,0.10617651939181914,0.008848043282651596
student_t,5000,12,8,7.156434293363832,0.10736395216106424,0.008946996013422021
student_t,5000,12,9,7.1563337834572485,0.10553139233658064,0.008794282694715055
student_t,5000,12,10,7.156268034475311,0.10787178801351105,0.008989315667792588
student_t,5000,12,11,7.156130576182404,0.10692332001414541,0.008910276667845453
student_t,5000,12,12,7.156078854350656,0.10617255717146258,0.008847713097621883
student_t,5000,12,13,7.15607090967598,0.10657048391912553,0.00888087365992713
student_t,5000,12,14,7.156061922135082,0.10612613247370131,0.008843844372808444
student_t,5000,12,15,7.156061028700305,0.10629863569361853,0.008858219641134878
student_t,5000,12,16,7.156059418391341,0.10621873848216949,0.008851561540180792
student_t,5000,12,17,7.156059393323015,0.10622347946433297,0.008851956622027748
student_t,5000,12,18,7.156059393221573,0.10622174757046123,0.008851812297538437
student_t,5000,12,19,7.156059393197834,0.10622253305611876,0.008851877754676564
student_t,5000,12,20,7.156059393188103,0.10622227740329707,0.008851856450274757
student_t,5000,12,21,7.156059393187662,0.10622230330933007,0.00885185860911084
student_t,5000,12,22,7.156059393187632,0.10622228837841403,0.008851857364867837
student_t,5000,12,23,7.156059393187629,0.10622229588287953,0.008851857990239962
student_t,5000,12,24,7.156059393187625,0.10622229245502558,0.008851857704585466
student_t,5000,12,25,7.156059393187625,0.10622229383919268,0.008851857819932725
