data_type,n_points,dimension,iteration,cost,error,normalized_error
exponential,5000,12,1,11.967750557912922,3.161566841142986,0.2634639034285822
exponential,5000,12,2,10.899066181964944,0.9552888015672267,0.07960740013060225
exponential,5000,12,3,10.767530808205032,0.8628936316093276,0.07190780263411065
exponential,5000,12,4,10.587305627854475,0.2546836244340187,0.021223635369501562
exponential,5000,12,5,10.544486634881318,0.2854446576117212,0.023787054800976773
exponential,5000,12,6,10.542342940318056,0.291687165268957,0.024307263772413087
exponential,5000,12,7,10.539334503382177,0.2886556080590963,0.024054634004924694
exponential,5000,12,8,10.538978642508962,0.29271737745673254,0.024393114788061047
exponential,5000,12,9,10.538795010612311,0.292883365652108,0.024406947137675668
exponential,5000,12,10,10.538784229872906,0.29289699777689293,0.024408083148074414
exponential,5000,12,11,10.538779037007,0.29290451288683517,0.024408709407236266
exponential,5000,12,12,10.538777752077229,0.2929064758367189,0.024408872986393246
exponential,5000,12,13,10.538777113000366,0.2929074720337363,0.02440895600281136
exponential,5000,12,14,10.538776953445055,0.2929077226246188,0.024408976885384903
exponential,5000,12,15,10.538776873721014,0.29290784816060267,0.02440898734671689
exponential,5000,12,16,10.538776833872413,0.2929079109889662,0.02440899258241385
exponential,5000,12,17,10.53877682889155,0.2929079188452454,0.02440899323710379
exponential,5000,12,18,10.538776828580245,0.2929079193362827,0.02440899327802356
exponential,5000,12,19,10.538776828502419,0.29290791945904304,0.02440899328825359
exponential,5000,12,20,10.538776828482963,0.292907919489733,0.024408993290811087
exponential,5000,12,21,10.538776828480529,0.29290791949356926,0.024408993291130776
exponential,5000,12,22,10.538776828480227,0.2929079194940491,0.02440899329117076
exponential,5000,12,23,10.53877682848015,0.2929079194941682,0.024408993291180688
exponential,5000,12,24,10.538776828480112,0.29290791949422856,0.024408993291185718
exponential,5000,12,25,10.538776828480094,0.29290791949425926,0.024408993291188275
exponential,5000,12,26,10.538776828480085,0.29290791949427325,0.02440899329118944
