data_type,n_points,dimension,iteration,cost,error,normalized_error
exponential,5000,25,1,26.14040712232662,11.227208933228589,0.44908835732914354
exponential,5000,25,2,24.384150710629353,6.492579906536375,0.259703196261455
exponential,5000,25,3,23.502764407791986,4.6885826990662,0.18754330796264798
exponential,5000,25,4,23.098162320507388,2.9813519923337224,0.11925407969334889
exponential,5000,25,5,22.88274651528295,3.161933488657581,0.12647733954630325
exponential,5000,25,6,22.809701022198254,3.0539928871203346,0.12215971548481339
exponential,5000,25,7,22.79924947652177,3.3110081802609606,0.1324403272104384
exponential,5000,25,8,22.756641222395153,3.2128443032152756,0.12851377212861104
exponential,5000,25,9,22.733584862182024,3.16185046125436,0.1264740184501744
exponential,5000,25,10,22.727147333962378,3.193849125133222,0.12775396500532887
exponential,5000,25,11,22.7244864623768,3.2513660238229627,0.13005464095291852
exponential,5000,25,12,22.72255832255836,3.25862445368845,0.130344978147538
exponential,5000,25,13,22.7217641129611,3.265680958478216,0.13062723833912865
exponential,5000,25,14,22.721739858256548,3.265864212633356,0.13063456850533423
exponential,5000,25,15,22.721727877583426,3.2659612369201696,0.13063844947680678
exponential,5000,25,16,22.721721924672337,3.2660112024611925,0.1306404480984477
exponential,5000,25,17,22.721718957671534,3.2660365628899393,0.13064146251559758
exponential,5000,25,18,22.7217182165154,3.266042949443204,0.13064171797772817
exponential,5000,25,19,22.72171819335485,3.2660431493772832,0.13064172597509133
exponential,5000,25,20,22.721718187564747,3.2660431993636676,0.1306417279745467
exponential,5000,25,21,22.721718184669708,3.266043224357239,0.13064172897428955
exponential,5000,25,22,22.721718183222187,3.266043236854102,0.13064172947416408
exponential,5000,25,23,22.721718182498428,3.2660432431025748,0.13064172972410298
exponential,5000,25,24,22.72171818240796,3.266043243883634,0.13064172975534535
exponential,5000,25,25,22.72171818236273,3.266043244274149,0.13064172977096597
exponential,5000,25,26,22.72171818235707,3.2660432443229634,0.13064172977291855
exponential,5000,25,27,22.72171818235424,3.2660432443473932,0.13064172977389574
exponential,5000,25,28,22.721718182352827,3.2660432443596004,0.130641729774384
exponential,5000,25,29,22.721718182352475,3.266043244362652,0.13064172977450608
exponential,5000,25,30,22.7217181823523,3.2660432443641705,0.1306417297745668
exponential,5000,25,31,22.72171818235221,3.2660432443649214,0.13064172977459687
exponential,5000,25,32,22.721718182352166,3.2660432443653202,0.1306417297746128
