data_type,n_points,dimension,iteration,cost,error,normalized_error
student_t,2000,15,1,10.960536446168055,3.67800871072887,0.245200580715258
student_t,2000,15,2,9.879931744967868,2.1267367807757056,0.1417824520517137
student_t,2000,15,3,9.512853163246316,1.1644585316758562,0.0776305687783904
student_t,2000,15,4,9.417857682658726,0.8745911941594741,0.0583060796106316
student_t,2000,15,5,9.23470726902717,0.7498245158016328,0.04998830105344218
student_t,2000,15,6,9.217935682098487,0.7176820590618562,0.047845470604123745
student_t,2000,15,7,9.192236602943584,0.7122637344239237,0.04748424896159491
student_t,2000,15,8,9.186397199920322,0.7129851649868392,0.04753234433245594
student_t,2000,15,9,9.181460309112152,0.7149013081151343,0.04766008720767562
student_t,2000,15,10,9.18092687589165,0.7144609603799772,0.047630730691998475
student_t,2000,15,11,9.17940493003847,0.7156550456432366,0.047710336376215766
student_t,2000,15,12,9.179395722861763,0.7179537388448765,0.04786358258965843
student_t,2000,15,13,9.179360658526903,0.7180867256270196,0.04787244837513464
student_t,2000,15,14,9.179248354106985,0.718728361305753,0.04791522408705019
student_t,2000,15,15,9.17835999921281,0.7237956165814748,0.04825304110543165
student_t,2000,15,16,9.177854519910008,0.7221024978559482,0.04814016652372987
student_t,2000,15,17,9.177632275764417,0.7215266752774374,0.048101778351829154
student_t,2000,15,18,9.177566817167797,0.7219702919371318,0.04813135279580878
student_t,2000,15,19,9.177416766316052,0.7219444148628361,0.0481296276575224
student_t,2000,15,20,9.177020345892906,0.725507468576522,0.04836716457176813
student_t,2000,15,21,9.176808276115361,0.7255880127911449,0.04837253418607632
student_t,2000,15,22,9.176730513477496,0.7257729577024216,0.0483848638468281
student_t,2000,15,23,9.176700232487958,0.7259701849896057,0.04839801233264038
student_t,2000,15,24,9.176438272170094,0.7268578961327194,0.048457193075514625
student_t,2000,15,25,9.176424030908965,0.7259999500610679,0.048399996670737855
student_t,2000,15,26,9.1763439380971,0.7243585690322615,0.048290571268817424
student_t,2000,15,27,9.176307537878143,0.7243347640856461,0.0482889842723764
student_t,2000,15,28,9.176305200273845,0.7241647908331461,0.048277652722209734
student_t,2000,15,29,9.176304754640565,0.7241411143516806,0.048276074290112034
student_t,2000,15,30,9.176303287893147,0.724130669937294,0.048275377995819595
student_t,2000,15,31,9.176302305547834,0.7241010751102583,0.04827340500735055
student_t,2000,15,32,9.176302268832718,0.7240942011175043,0.04827294674116695
student_t,2000,15,33,9.176302138543262,0.7240929521580718,0.04827286347720478
student_t,2000,15,34,9.17630195484858,0.7240870563013077,0.04827247042008717
student_t,2000,15,35,9.176301909524488,0.7240870440347797,0.048272469602318645
student_t,2000,15,36,9.176301889160992,0.7240877846182253,0.04827251897454835
student_t,2000,15,37,9.176301884011671,0.7240888559171599,0.04827259039447732
student_t,2000,15,38,9.176301872548684,0.7240903146271336,0.0482726876418089
student_t,2000,15,39,9.176301867749583,0.7240961201828945,0.04827307467885963
student_t,2000,15,40,9.176301866910448,0.7240973920087661,0.04827315946725107
student_t,2000,15,41,9.176301866836697,0.7240978785305227,0.048273191902034836
student_t,2000,15,42,9.176301866791695,0.7240984999950821,0.04827323333300547
student_t,2000,15,43,9.176301866748869,0.7240986740614388,0.048273244937429245
student_t,2000,15,44,9.176301866738243,0.7240989408442515,0.04827326272295009
student_t,2000,15,45,9.176301866719134,0.7240990212767745,0.048273268085118295
student_t,2000,15,46,9.176301866717292,0.724099222051869,0.0482732814701246
student_t,2000,15,47,9.17630186671354,0.724099265550216,0.048273284370014394
student_t,2000,15,48,9.176301866712679,0.7240994544881577,0.04827329696587718
student_t,2000,15,49,9.17630186671194,0.7240994695731083,0.04827329797154055
student_t,2000,15,50,9.176301866711933,0.7240994524216902,0.04827329682811267
student_t,2000,15,51,9.17630186671191,0.7240994525094202,0.048273296833961345
student_t,2000,15,52,9.176301866711905,0.7240994498788664,0.04827329665859109
student_t,2000,15,53,9.176301866711903,0.7240994434036789,0.04827329622691192
student_t,2000,15,54,9.1763018667119,0.7240994437309533,0.04827329624873021
student_t,2000,15,55,9.176301866711897,0.724099443286993,0.048273296219132865
student_t,2000,15,56,9.176301866711897,0.7240994413870335,0.048273296092468894
