data_type,n_points,dimension,iteration,cost,error,normalized_error
student_t,8000,15,1,10.195521443110705,3.272080094699961,0.21813867297999737
student_t,8000,15,2,9.299198859353401,0.9179798159587209,0.06119865439724805
student_t,8000,15,3,9.131887388970448,0.6235348003065595,0.04156898668710396
student_t,8000,15,4,8.978592916563993,0.18243451221683615,0.012162300814455742
student_t,8000,15,5,8.961169805933187,0.1729053790511382,0.011527025270075878
student_t,8000,15,6,8.960175382754846,0.16733567444581454,0.011155711629720969
student_t,8000,15,7,8.959847515950697,0.17071627982080428,0.011381085321386951
student_t,8000,15,8,8.959842066749216,0.1710720438664855,0.011404802924432366
student_t,8000,15,9,8.959829429413887,0.1709963916542091,0.011399759443613938
student_t,8000,15,10,8.959704517012401,0.1711042064993609,0.011406947099957392
student_t,8000,15,11,8.95954779246682,0.16962199639502504,0.011308133093001669
student_t,8000,15,12,8.959527409326816,0.16968103747458213,0.011312069164972141
student_t,8000,15,13,8.959523021169353,0.16977254233923578,0.011318169489282383
student_t,8000,15,14,8.959522891898695,0.16977403315178116,0.01131826887678541
student_t,8000,15,15,8.959522840497485,0.16978906282568704,0.0113192708550458
student_t,8000,15,16,8.959522838369223,0.16978423267475534,0.011318948844983688
student_t,8000,15,17,8.959522838312452,0.16978622174950347,0.011319081449966897
student_t,8000,15,18,8.95952283814271,0.16978575205216806,0.011319050136811202
student_t,8000,15,19,8.959522838103476,0.16978502598047088,0.01131900173203139
student_t,8000,15,20,8.95952283808831,0.1697853160677542,0.011319021071183613
student_t,8000,15,21,8.959522838087496,0.16978526423041984,0.011319017615361322
student_t,8000,15,22,8.959522838087484,0.16978527136788302,0.0113190180911922
student_t,8000,15,23,8.95952283808748,0.1697852684366139,0.01131901789577426
student_t,8000,15,24,8.95952283808748,0.1697852697074664,0.011319017980497758
