data_type,n_points,dimension,iteration,cost,error,normalized_error
student_t,32000,15,1,10.44284103550683,3.4166973577482174,0.22777982384988113
student_t,32000,15,2,9.430116661853113,0.9372652565029208,0.06248435043352805
student_t,32000,15,3,9.243241147096342,0.45452035147404907,0.0303013567649366
student_t,32000,15,4,9.083501873976976,0.06738712274482789,0.004492474849655192
student_t,32000,15,5,9.077148437131072,0.060033285743284565,0.004002219049552304
student_t,32000,15,6,9.061067381616285,0.034717435756534,0.002314495717102266
student_t,32000,15,7,9.060193879069718,0.03234369632383014,0.002156246421588676
student_t,32000,15,8,9.059773732458053,0.031161385727767024,0.002077425715184468
student_t,32000,15,9,9.059749543507248,0.0315410836024594,0.0021027389068306265
student_t,32000,15,10,9.059709905827496,0.031364155021511735,0.0020909436681007822
student_t,32000,15,11,9.059690386333006,0.0314435756538839,0.002096238376925593
student_t,32000,15,12,9.059685296672496,0.03142699796200981,0.0020951331974673206
student_t,32000,15,13,9.059685169741687,0.03142939849778981,0.002095293233185987
student_t,32000,15,14,9.05968511768567,0.03142996710537788,0.0020953311403585253
student_t,32000,15,15,9.059685114490714,0.03142992988137903,0.0020953286587586015
student_t,32000,15,16,9.059685112908271,0.03142990821816274,0.002095327214544182
student_t,32000,15,17,9.059685112120864,0.03142989658837593,0.002095326439225062
student_t,32000,15,18,9.059685111728118,0.031429890569289055,0.0020953260379526035
student_t,32000,15,19,9.059685111715847,0.031429890377937586,0.0020953260251958387
student_t,32000,15,20,9.05968511170971,0.03142989028222127,0.002095326018814751
student_t,32000,15,21,9.059685111708175,0.03142989025827799,0.0020953260172185324
student_t,32000,15,22,9.05968511170741,0.03142989024630199,0.0020953260164201324
student_t,32000,15,23,9.059685111707218,0.03142989024331479,0.0020953260162209857
student_t,32000,15,24,9.059685111707205,0.03142989024312766,0.0020953260162085104
student_t,32000,15,25,9.059685111707203,0.03142989024307915,0.0020953260162052765
student_t,32000,15,26,9.0596851117072,0.03142989024306529,0.0020953260162043527
student_t,32000,15,27,9.0596851117072,0.03142989024305835,0.00209532601620389
