data_type,n_points,dimension,iteration,cost,error,normalized_error
gaussian,4000,15,1,0.13023204358350046,4.5087334851755,0.3005822323450333
gaussian,4000,15,2,0.055492448916025255,1.5525059247495707,0.1035003949833047
gaussian,4000,15,3,0.02439505049805701,0.13907905100620865,0.009271936733747243
gaussian,4000,15,4,0.020797860216254706,0.006357817774527629,0.00042385451830184186
gaussian,4000,15,5,0.020678114894573076,0.0034041941510176885,0.00022694627673451254
gaussian,4000,15,6,0.02066061373456657,0.0019805956658212396,0.0001320397110547493
gaussian,4000,15,7,0.020660283996240793,0.0025907526942147573,0.0001727168462809838
gaussian,4000,15,8,0.020658990837261023,0.002537379414281529,0.00016915862761876857
gaussian,4000,15,9,0.02065424576878558,0.0023365549517047387,0.00015577033011364923
gaussian,4000,15,10,0.020643388248807768,0.0017777827002047656,0.00011851884668031769
gaussian,4000,15,11,0.02064313822621895,0.0017181196816261552,0.00011454131210841034
gaussian,4000,15,12,0.02064312598724108,0.001732475352069294,0.0001154983568046196
gaussian,4000,15,13,0.02064312228812243,0.0017237466788127915,0.00011491644525418608
gaussian,4000,15,14,0.020643118781881298,0.0017270265346334872,0.00011513510230889913
gaussian,4000,15,15,0.020643118779248248,0.0017269316427001283,0.00011512877618000854
gaussian,4000,15,16,0.020643118771074265,0.0017269558243609032,0.00011513038829072686
gaussian,4000,15,17,0.02064311876754775,0.0017269878901422057,0.00011513252600948037
gaussian,4000,15,18,0.020643118767497335,0.0017269778856483914,0.00011513185904322609
gaussian,4000,15,19,0.020643118767477073,0.0017269824747511507,0.00011513216498341003
gaussian,4000,15,20,0.020643118767476484,0.0017269811003136717,0.00011513207335424477
gaussian,4000,15,21,0.020643118767476265,0.0017269817394991208,0.00011513211596660804
gaussian,4000,15,22,0.02064311876747626,0.0017269814763140317,0.00011513209842093543
gaussian,4000,15,23,0.020643118767476255,0.0017269815543859198,0.00011513210362572797
gaussian,4000,15,24,0.020643118767476255,0.001726981652684288,0.00011513211017895252
