data_type,n_points,dimension,iteration,cost,error,normalized_error
exponential,5000,100,1,98.98577982177895,138.63044013901202,1.3863044013901202
exponential,5000,100,2,97.06234462884463,132.96707727539393,1.3296707727539394
exponential,5000,100,3,90.88603469045051,111.85716617794314,1.1185716617794315
exponential,5000,100,4,88.23891674701628,102.44190116037437,1.0244190116037437
exponential,5000,100,5,81.70396190538641,74.24463294892801,0.7424463294892801
exponential,5000,100,6,79.51286072979941,74.89930166825542,0.7489930166825541
exponential,5000,100,7,77.8587234043398,56.4044591837674,0.564044591837674
exponential,5000,100,8,77.22925780723712,68.97440527785959,0.6897440527785959
exponential,5000,100,9,75.50821672857711,56.561527247204815,0.5656152724720481
exponential,5000,100,10,75.4613090416266,61.64212889587434,0.6164212889587435
exponential,5000,100,11,75.26142089129253,60.3343926961753,0.603343926961753
exponential,5000,100,12,74.8020154127602,54.96825015344964,0.5496825015344964
exponential,5000,100,13,74.73814632287171,58.4570552848962,0.584570552848962
exponential,5000,100,14,74.55828700771235,55.68291591545775,0.5568291591545775
exponential,5000,100,15,74.50483293531593,56.53068150371644,0.5653068150371644
exponential,5000,100,16,74.33677736860736,54.73820971470739,0.5473820971470739
exponential,5000,100,17,74.25323870155023,54.58049821332302,0.5458049821332301
exponential,5000,100,18,74.24766945160626,53.5174024559808,0.535174024559808
exponential,5000,100,19,74.23495051421517,53.618121784273654,0.5361812178427365
exponential,5000,100,20,74.19942494317814,53.90971809083108,0.5390971809083108
exponential,5000,100,21,74.19313846665708,54.35242961644213,0.5435242961644213
exponential,5000,100,22,74.17080620758219,54.012660201995224,0.5401266020199522
exponential,5000,100,23,74.15509861569294,53.73155679985777,0.5373155679985777
exponential,5000,100,24,74.14834638266161,53.880389913683445,0.5388038991368345
exponential,5000,100,25,74.14314416311896,53.66447245023711,0.5366447245023711
exponential,5000,100,26,74.1415830316706,53.72510470317176,0.5372510470317176
exponential,5000,100,27,74.14138938347541,53.725377310781056,0.5372537731078105
exponential,5000,100,28,74.14081922941567,53.72540568240695,0.5372540568240695
exponential,5000,100,29,74.14081032386737,53.725411921466524,0.5372541192146653
exponential,5000,100,30,74.14081025429294,53.72541196949825,0.5372541196949825
exponential,5000,100,31,74.14081024994456,53.72541197249989,0.5372541197249989
exponential,5000,100,32,74.14081024967278,53.72541197268749,0.5372541197268749
exponential,5000,100,33,74.14081024960484,53.725411972734406,0.537254119727344
exponential,5000,100,34,74.14081024957085,53.72541197275784,0.5372541197275784
exponential,5000,100,35,74.14081024955388,53.72541197276957,0.5372541197276957
exponential,5000,100,36,74.14081024955173,53.72541197277104,0.5372541197277104
exponential,5000,100,37,74.14081024955067,53.72541197277178,0.5372541197277179
exponential,5000,100,38,74.14081024955013,53.725411972772136,0.5372541197277214
exponential,5000,100,39,74.14081024954999,53.72541197277224,0.5372541197277224
exponential,5000,100,40,74.14081024954993,53.72541197277229,0.537254119727723
